way_id,highway,name,oneway,maxspeed_kmh,node_refs
152087528,primary,Dinmukhamed Kunaev street,yes,60,11462822444 3337680475 10866987083 13070324718 11849710794 10108876115
152091682,residential,улица Маулена Балакаева,no,25,2485106809 1649195542
152091683,residential,улица Кадырова,no,25,1649195564 1649195544 1649195543 1649195542 294983535
152091685,residential,улица Кенбаева,no,25,2449381704 2449381702 1649195541 297129429 1649195539
152091687,residential,улица Кадыржанова,no,25,10866987095 1649195546 1649195543 7327223929 1649195533
153306198,residential,,no,20,1711565146 1660118317 1711591403 4028190680 4028190679 1660118308 1660118311 3698596623 11043185420 3698596622 1660118315
153309444,residential,улица Исмета Кенесбаева,no,25,294983257 294983388 294983391 294983439 294983535 294983531 294983193 11124324583 1824464077 11124324582 2821520006 7643183259 3056765624
153309605,residential,улица Жигер,no,25,10870490872 1660166207 1660166196 1942864022
153759784,residential,,no,20,1664046695 4200259098 2313406333 3698596602 2264346311 10978085073 4902654636 2351433544 1660118315 2312860445 1660118309
153759837,residential,улица Тагзым,no,25,2493228315 5750368205 294988838 1884841694 1884841695 2569044688 1884841696 294984754
159053047,residential,,no,20,1711565148 1711565145 1711565147 2315821596 2343732814 1711565150
159054959,service,,no,20,1711587706 2315821598 1711565149
159054960,service,,no,20,1711565145 1711587702 1711587706 1711565147
159054961,residential,,no,20,1711565150 2449481130 12089266674 12089266676 12089266677 12089266675 2449481131 12431284749 1711587701
159055271,service,,no,20,1711591403 1711591398
159211959,tertiary,улица Досмухамедова (Таужолы),no,40,11169220454 10704016902 11331177032 10240131242 11331177031 10704027479 10704027476 1713088304 3793517154 10704027523 1713088556 3793517137
164214642,residential,Рүстемов көшесі,no,25,1758665427 5844541351 1884832269 1884832270 1953026884 1758665302
164214643,residential,Сарытоғай көшесі,no,25,1758665347 1758665402 1884832271 1758665498 1884832272 2447777480 2447777478 1758665584
164214644,residential,,no,25,1758665553 1758665402 1953026907 1953026908 1953026909
164214649,residential,улица Шарипканова,no,25,1884831622 10271017407 1758665439 2447777471 6208474869 1758665302 6208474868 1758665479 1758665376 2447777472 5844541359 1953026885
164214651,residential,,no,25,1758665371 1758665300 1953026910 1953026911
164214657,residential,,no,25,1884832270 1884832272 1758665406 5844541360 5844541361 1758665556
167183883,residential,улица Жамбыла,no,25,10273906068 10273906067 10273906066 1785931981 1785931982
171467758,tertiary,,no,40,5187965551 11193426954 1871848658 1871848655 1871848654 10295707292 1871848652 11192718967 1871848653 11192718966 1871848657 11193712519 11192718964 1871848660 1871848665 1867605037 11192718963 11193716721 1867605040 11193716726 11192718962 11193716689 1867605041 1867605042
171467759,tertiary,улица Барибаева,no,40,1824895156 11201834718 11201834719 1824895356 1824895999 11201834720 1824895927 11201834721 1824895884 1866061957
171467771,tertiary,,no,40,1844579706 1824895990
171467772,secondary,улица Карасай Батыра,yes,50,1844578526 1844578474 11098533367 1844578469 11098533359 1839313712 11098533376 11195609655 1844579407 1839314788 11195609656 1866061685 1866061682 1839313063 11195609645
171568781,secondary_link,,yes,30,4305854469 1825792013 1825791977 1825791984 1825792083 4305854471 1825792078
171568784,secondary,,no,50,27518765 4276904913 11007436829 1825791896 11001820516 1825791825 10983554599 10592267938 11129281105 1825791863 12139159727 10983554598 2610514987 1825792060
171568785,tertiary,улица Алдашева,no,40,1825791841 4931388025 11008068313 11007903897 11007967534 11007903896 1825792030 11007903895 1825791991
171568786,primary,улица Карасай Батыра,no,70,1825791824 11001820339 10983554532 11001820337 10983554531 11001820330 12738304776 1825791862 11001820318 10983554530 11001820316 10983554529 11001820313 10983554528 11001820311 10983554527 11001820312 1825791931 11001820328 11001820298 1825791877 11001820326 10983554526 11001820296 10983554525 11850252951 1825792084 463154765
171570481,tertiary,,no,40,1825808053 10970384103 1825808095 1825808069 8059885682 1825808073 8059885684 10970384109 10970384159 1825808122 8059958887 8059958889 10970384160 1825808088 8059958892 10970384161 10719431967 1825808061 10970384163 10971341559 10970384164 10970384165 1825808079 10970384166 10971341571 1825808121 10970384171 10970384167 10970384174 1825808047 10970384168 1825808066 1825808089 10971341575 10970384169 10719431969 10970384195 10970384170 1825808106 10970384196 10719431974 10970384218 8059885680 1825808022 10970384219 1825808120 10970384220 10970384227 1825808081 1825808046 1825808100 10970420303 1825808063 10970420302 10970420307 1825808057 10970420361 10970420362 1825808050 10971342028 1825808017 10970420370 1825808114 1825807999 10970420371 1825808116 10970420372 1825808010 10970420373 1825808064 10970420374 1825808096 10970420375 1825808042 10970420376 10970420377 1825808094 1825808049 10970420378 1825808091 1825808092 1825807990 1825808093 10970420379 10970420380 10971342045 1825808059 1825808006 10970420381 1825808044 10970420382 1825808105 10970420383 10980451255 1825808119 10970420384 10970420385 1825808075 10970420386 1825807995 10970420387 1825808117 10980451339 1825808103 10970420388 10970420389 1825808068 1825808054 1825808025 10970420390 1825808020 1825808115 10970420391 1825808108 10970420392 1825808056 1825808045 10970420393 1825808085 1825808113 1825808052 10970420394 1825808013 1825808062 10970420395 1825807996 4665726315 1825808067 10970420396 1825808008 13688263787 1825808118 1825807987 10970420397 1825808077 10970420398 1825808048 1825808110 10970420399 1825808030 11160766917 1825808107 1825808027
171570482,secondary,улица Ерлепесова,no,50,10589435127 13048143928 6114072495 11305033330 1825808080 11428782239 2386222583 2958760255 2386222590 2386222595 2386222601 1843909366 1843909493 1825808031 2386222615 9468212163 1825808083 11428901224 1843909573
171570483,tertiary,улица Сабденова,no,40,6013270375 11305472736 12235145876 6360124507
171632834,unclassified,улица Панфилова,no,30,2344323066 11008039985 11008039984 11008039982 11008039983 11008039981 2344323065 2344323064 11115743711 2344323063 11001902846 2344323061 11115743704 11001902853 11008039980
171632838,living_street,,no,10,1826309245 1826309170 1826309172 1826309321 1826309327 1826309358 11188333857 1826309136 10242261106 10242261107 11188333834 10242261108 10242261109 10242261110 10242261111 10242261112 11188333833 10242261113 10242261114 10242261115
171632849,secondary,Жанкожа батыра,no,50,1826309128 11009963908 5744383647 1826309375 2340209791 2340209792 11009625975 1826309125 11009625976 1826309092
171632856,unclassified,улица Адилбекова,no,30,1826309047 11001905505 5744383649 2463882652 11001905559 11001905616 11001894304 11008039976
171632857,tertiary,улица Конаева,no,40,2340209709 11001854864 11001905619 1826309224 1826309063 5744383648 11001854865 11001905645 12139160015 1826309203
171632859,unclassified,улица Набережная,no,30,1826309429 11001820289 1826309443 1826309309 11001820290 1826309039 5239106660 1826309296 1826309438 11001820291 11001820292 11001820247 11001820293 11001820294 1826309298
171632860,unclassified,улица Абиша,no,30,1826309423 11009963899 11009963900 11145631631 11150694522 1826309348 11150694574 1826309128
171632862,tertiary,улица Тегыс,yes,40,1826309038 1826309050 12025183666 1826309057 9922269904 1826309346 12025183667 12058856256 1826309045 12025183668 1826309066 12025183669 1826309041 1826309069 12025183670 2340223900 12025183671 1826309247 12025183672 12025183673 1826309139 2340223912 2340223921 12025183674 1826309421 12063091948 12025183675 12025183676 2386222629 12025183677 1826309444 1826309446 1826309366 7227139359
171632863,secondary,,no,50,11009625982 11010060524 1825791820 11010060525 11010265473 11010265481 11010060539 11009625983 11010060545 11009625984 11010060551 11010060560 1825792086 13388054619 11010060610 11010060565 11007967465 1825791941 11010265752 11010265534 11009625985 11010265803 11009625986 1825792026 11010265833 11009625987 11009625988 11010386917 11009625989 1825791905 11009625990 1825791829 11010265663 11010386951 11009625991 11009625992 11010386964 1825791818 1825791884 11010265822 11009625993 11009625994 1825792042 11010386989 1825791959 11009625995 11010387008 1825792057 11010387009 11009625996 1825792012 13387929120 13387929112 4305854450 1825791834 11010387016 11010387041 1825791817 11010387067 1825791998 11010265745 11009625997 1825791979 10292833890 1825791843 1825791995
172994682,service,,no,15,1838259301 1838259207
172994683,service,,no,15,1838259294 1838259209 1838259237
172994685,service,,no,15,1838259254 1838259255 1838259247 1838259248 11094587665 4306294065 1838259160 1838259192 1838259205 1838259122 1838259207 1838259294 1838259225 4306294067 4306294070 1838259373 4306294074 4306294077 4306294080 4306294081 11094587654 1838259212
172994686,service,,yes,15,1838259108 11515969247 11515969246 1838259206 1838259230 4306294078 11515969253 4306294075 11515969255 1838259554 1838259552 4306294071 4306294068 1838259386 1838259208 1838259237 4306294061 4306294062 4306294063 1838259146 1838259175 1838259299 1838259302
172994687,service,,no,15,1838259254 1838259370 1838259283 1838259249 1838259263 1838259212
172994690,tertiary,,yes,40,11552580147 9801560049 9801560048 12296485526 12235159962 11072054252 9801560028
172994691,service,,no,15,1838259208 1838259371 1838259225
172994692,service,,no,15,1838259173 1838259205
173102983,secondary,улица Азербаева,no,50,1839314481 1839314542 1839314350 1839313557 1839313576 1843909527 1839313390
173102985,secondary,улица Азербаева,no,50,1839313827 1839313493 1841991599 3697270854
173102987,tertiary,,no,40,11148456108 5862318983 13355256641 5862318984 13355256636 1394604225 5862321085 5862321086 10557132173 5862321087 12909424286 12909424287 12909424288 1839312889
173102991,secondary,улица Орталык,no,50,291170331 5320018101 9605417336 9585286692 4835549220 9605413910 3136783093 4832912204 1839313943 11224166235 9605417320 5833529239 1839314330 5833529234 1839314114
173102994,residential,улица Ынтымак,no,25,1839312827 12836966563 1839314558 1839314805 1839313775
173102996,tertiary,улица Абая,no,40,1841935221 1841935656 1841935607 1841934858 1839313270
173102998,residential,улица Жарокова,no,25,1839313106 12837011523 12837011522 12837011521 12837011520 12837011519 12837011518 12837011517 12837011516 12837011515 12837011514 12837011513 12837011512 12837011511 12837011510 12837011509 12837011508 1839313772 12837011617 12837011618 12837011620 12837011619 12837011616 1839313489 12837011671 12837011672 12837011673 12837011674 12837011675 12837011676 5862318980
173103000,residential,улица Момышулы,no,25,1839314171 1839313093 1839314305 1839313852 1839314210 10557135283
173103003,residential,улица Строительная,no,25,1839312991 1839314805 1839313099 12836966470 12836966471 12836966472 12836966473 12836966474 12836966475 12836966476 1839313805
173103006,secondary,улица 10 лет Независимости,yes,50,1839314735 2517692132
173103010,residential,,no,25,1839314558 1839312981
173103012,residential,улица Шугыла,no,25,12836884622 1839313539 1839312928 1839313362 1839313564 1839313106 5833526486 12836966580 1839314000 1839314639 12836966514 1839312954 1839313632 1839314118 1839312827 1839312887 1839313664 12837011791 1839312913 1839313601 12837011780 12837011781 12837011782 12837402928 12837402963 12837011783 12837011784 12837011785 12837011786 9319982186 12837402966 12837402967 12837402968 12837402978 12837402969
173103014,residential,улица Абая,no,25,1839314371 1839313313 1839313772 1839313734 1839314192 1839313686 1839313434 1839314520 1839313839 1839314041
